order_id,customer_id,product_id,product_name,category,order_date,time,branch,city,quantity,price,tax,total_amount,payment_method,order_status,customer_rating,extra_column
ORDPIDFZ8C1,CUSTA37E4MG3,PRODBHJDMCXK,Board Game,Toys,10-12-2023,16:03:56,C,New York,2,427.67,42.77,898.11,Net Banking,Pending,5,Unnecessary
ORD6EVF3CMY,CUSTEJL9GQ2W,PRODJDHAL634,Sneakers,Clothing,04-09-2024,15:12:38,C,New York,5,309.89,30.99,1580.44,Credit Card,Cancelled,3,Unnecessary
ORD9UZU1BCU,CUSTFOW9M4JA,PRODPON4C9Q6,Tablet,Books,16-08-2024,21:27:14,A,Houston,5,272.41,27.24,1389.29,Credit Card,Pending,1,Unnecessary
ORDPQH1WWI9,CUSTPBIDSACI,PROD8BJAX4EI,Jeans,Home,25-05-2024,00:42:55,B,Houston,2,119.34,11.93,250.61,PayPal,Delivered,1,Unnecessary
ORDBYWCUFOU,CUST2W5S3YF6,PROD6FS8MLUR,Sofa,Clothing,22-02-2024,13:04:08,A,Los Angeles,3,305.31,30.53,946.46,Net Banking,Shipped,0,Unnecessary
ORDFKUO8GX3,CUSTY4LQDCWK,PRODS2NA13FL,Non-Fiction Book,Electronics,11-01-2024,22:58:29,A,Houston,6,236.3,23.63,1441.43,Credit Card,Delivered,2,Unnecessary
ORDQTZTXRBW,CUST79YN1PSW,PRODVFS30JJ5,Dining Table,Electronics,23-04-2024,02:45:30,A,Chicago,4,445.69,44.57,1827.33,Net Banking,Cancelled,0,Unnecessary
ORDVD90OH5F,CUST1OR9ADWT,PRODG6L14LL1,Comic Book,Toys,06-05-2024,11:22:24,C,Chicago,3,294.88,29.49,914.13,Net Banking,Shipped,3,Unnecessary
ORD1KJE66R9,CUST7YERKVW7,PRODAGKZWGB7,Dining Table,Toys,15-04-2024,05:01:01,A,Los Angeles,8,86.46,8.65,700.33,PayPal,Pending,0,Unnecessary
ORDX1IXIJWZ,CUST5LZ90PC3,PRODJM95A72I,Jacket,Home,17-08-2024,00:11:57,B,New York,10,37.32,3.73,376.93,Debit Card,Shipped,1,Unnecessary
ORDDML4Y3X5,CUST2KYZ99LW,PRODPGZ8DC95,Board Game,Toys,21-01-2024,13:02:46,C,New York,6,38.38,3.84,234.12,Credit Card,Pending,0,Unnecessary
ORDL5DBFCI7,CUST52W2VHYN,PROD15Y1TU1U,Comic Book,Clothing,09-12-2023,15:08:23,B,Chicago,9,302.01,30.2,2748.29,Net Banking,Pending,4,Unnecessary
ORD9LE13F33,CUSTRG8YIMW9,PRODI7Z027QD,Doll,Clothing,29-05-2024,04:31:40,C,Chicago,2,456.9,45.69,959.49,Credit Card,Pending,0,Unnecessary
ORD3B5O77OD,CUST6KFZIMGF,PRODG4FYY7WM,Curtains,Toys,09-08-2024,10:07:33,A,Los Angeles,7,498.99,49.9,3542.83,Credit Card,Cancelled,4,Unnecessary
ORD04I1V6O5,CUST1FY33WWU,PROD2WD132LQ,Chair,Books,10-09-2024,21:25:28,B,Los Angeles,5,310.54,31.05,1583.75,PayPal,Delivered,5,Unnecessary
ORDAUS47RTI,CUSTRF8LUBQH,PRODYY8KUBS8,Jeans,Electronics,11-05-2024,10:51:52,B,Houston,4,367.28,36.73,1505.85,Debit Card,Cancelled,5,Unnecessary
ORDG8SXE3BL,CUSTS4RLFRF3,PRODY8KYVW6K,Curtains,Clothing,23-01-2024,15:30:45,C,Chicago,1,107.5,10.75,118.25,PayPal,Shipped,2,Unnecessary
ORDD7AD7CTT,CUSTCE26Z88N,PRODS6SEX0O6,Board Game,Books,01-06-2024,17:09:00,C,Phoenix,8,211.13,21.11,1710.15,Credit Card,Delivered,2,Unnecessary
ORD05D8688W,CUSTOAP72MB6,PRODIEGQBG2F,Sneakers,Clothing,03-07-2024,17:48:34,A,Chicago,8,384.8,38.48,3116.88,Debit Card,Delivered,0,Unnecessary
ORDVRBW00UP,CUST1SPO2QYX,PROD72CELLK2,Sneakers,Electronics,28-10-2024,01:52:36,B,Chicago,6,348.44,34.84,2125.48,PayPal,Cancelled,2,Unnecessary
ORDR8GGM1QB,CUSTNKZOUKHD,PRODQJAIJMAJ,E-Book,Electronics,02-04-2024,07:04:24,B,Houston,4,349.32,34.93,1432.21,Debit Card,Pending,1,Unnecessary
ORDV5FP08XZ,CUST4CLOLODW,PROD24W89HT2,E-Book,Home,14-04-2024,13:52:02,C,New York,8,137.7,13.77,1115.37,PayPal,Pending,0,Unnecessary
ORD670IIFUV,CUST5B8H0B8G,PROD7ZF8KUB8,Lamp,Electronics,29-05-2024,12:45:49,A,Los Angeles,3,373.83,37.38,1158.87,Credit Card,Pending,0,Unnecessary
ORDAPL0H65F,CUSTB0V10Q7F,PRODA9IP8SUH,Chair,Home,27-04-2024,14:38:26,C,Los Angeles,8,199.56,19.96,1616.44,Credit Card,Delivered,2,Unnecessary
ORDYTY71ZQI,CUSTLJMHLCL9,PROD9FL12C23,E-Book,Clothing,18-01-2024,11:14:22,B,Houston,2,383.15,38.31,804.61,PayPal,Delivered,2,Unnecessary
ORD5D8Z2VT3,CUSTBUJY0JEG,PRODZFC4JJ9C,Comic Book,Toys,13-07-2024,20:29:58,C,Los Angeles,10,61.79,6.18,624.08,PayPal,Shipped,3,Unnecessary
ORDQ5QQMOJ9,CUSTO28XMHK7,PRODKV6EXW49,Tablet,Electronics,15-08-2024,20:43:50,A,Houston,4,107.72,10.77,441.65,Credit Card,Shipped,0,Unnecessary
ORD63A9X93J,CUSTGA1VNBIJ,PRODLVEIQU36,Jacket,Home,28-02-2024,14:29:43,A,Phoenix,6,80.22,8.02,489.34,Debit Card,Shipped,2,Unnecessary
ORD19XHIUA7,CUSTFT1M5DCM,PRODV8CAZYEO,Sofa,Books,03-09-2024,14:44:27,C,Los Angeles,7,414.98,41.5,2946.36,Net Banking,Pending,3,Unnecessary
ORDQMOF29F5,CUST69YCLBVJ,PRODDJ7ETZOJ,RC Car,Clothing,12-11-2023,15:35:58,B,Los Angeles,6,376.84,37.68,2298.72,Debit Card,Shipped,0,Unnecessary
ORDIWD7WJ1H,CUSTQAK9BARS,PRODOGYOSQ3D,Fiction Book,Toys,08-07-2024,06:52:49,B,Phoenix,1,87.68,8.77,96.45,PayPal,Delivered,0,Unnecessary
ORD77YQC0Y8,CUSTZ0389EBN,PRODNWROI2HD,Boots,Home,10-05-2024,02:12:08,B,Chicago,8,287.17,28.72,2326.08,Debit Card,Pending,2,Unnecessary
ORDIZB0676Z,CUSTNWRLZMLG,PROD6PZ49UVK,Comic Book,Clothing,05-08-2024,16:52:39,A,Phoenix,3,287.97,28.8,892.71,Net Banking,Delivered,5,Unnecessary
ORD7DNXL8C6,CUSTSUZBAMN8,PROD10XU3EAM,RC Car,Books,10-08-2024,17:26:02,B,Los Angeles,3,127.1,12.71,394.01,PayPal,Shipped,0,Unnecessary
ORDNEPBH1FK,CUSTWQ0YQORH,PROD4P5HCL66,Jacket,Electronics,01-03-2024,23:55:20,A,Los Angeles,8,80.53,8.05,652.29,Debit Card,Delivered,4,Unnecessary
ORDVPIGC16P,CUSTMZTGRPQG,PROD5M4HJ731,Headphones,Clothing,29-04-2024,03:12:44,B,Phoenix,5,204.71,20.47,1044.02,PayPal,Shipped,3,Unnecessary
ORDT2KGQW9J,CUSTSF4IQ0RR,PRODZ4RU24AM,Sofa,Home,30-07-2024,14:41:22,A,Houston,6,474.61,47.46,2895.12,Debit Card,Pending,3,Unnecessary
ORDVXIRRLFF,CUSTK42KBH1Z,PRODD346BD4Q,Board Game,Toys,11-02-2024,17:09:53,C,New York,1,479.67,47.97,527.64,Debit Card,Cancelled,4,Unnecessary
ORD7K6L4GB3,CUST0J1X7E0Z,PRODK8UVNAK6,Fiction Book,Clothing,17-02-2024,04:08:17,A,New York,6,103.53,10.35,631.53,PayPal,Cancelled,0,Unnecessary
ORDURMIFDQB,CUSTWJQF5G2O,PRODVHZX99DD,Headphones,Books,02-10-2024,04:08:10,B,Chicago,8,438.14,43.81,3548.93,Net Banking,Pending,5,Unnecessary
ORDSQKH2HLB,CUST3U2B22ZT,PROD0FDQM9Z7,Magazine,Toys,24-03-2024,20:59:51,B,Phoenix,8,127,12.7,1028.7,Net Banking,Delivered,1,Unnecessary
ORDNM05LWCP,CUSTW8DDOO27,PRODC9TT7IKB,Comic Book,Clothing,21-02-2024,18:23:05,B,Phoenix,4,484.99,48.5,1988.46,Credit Card,Pending,3,Unnecessary
ORDADKHXJTY,CUSTW7UX4JPC,PRODNU2652B3,Dining Table,Toys,06-07-2024,18:31:25,B,Phoenix,6,101.53,10.15,619.33,Credit Card,Pending,3,Unnecessary
ORDPNW5C2RI,CUSTJZ6OI302,PRODD6WGOFTE,Sneakers,Toys,31-03-2024,20:17:35,B,Houston,9,413.08,41.31,3759.03,Debit Card,Cancelled,0,Unnecessary
ORDTLUBDZBU,CUSTZDDICOGI,PRODWPWGC6O7,Smartwatch,Toys,24-09-2024,03:27:23,A,Houston,8,430.35,43.04,3485.84,Debit Card,Shipped,4,Unnecessary
ORDOSTKOPBV,CUSTB91GZXOF,PRODWRWG9SYN,Doll,Toys,18-09-2024,13:06:42,A,Los Angeles,6,124.67,12.47,760.49,Net Banking,Pending,5,Unnecessary
ORDUZWLOOF0,CUSTYWYAXBZ6,PRODODXD2K2G,Board Game,Home,22-08-2024,02:08:57,C,Phoenix,8,260.67,26.07,2111.43,Net Banking,Cancelled,0,Unnecessary
ORD8O85UAAD,CUSTO5Y0CZ67,PROD99JLDAYP,Fiction Book,Clothing,22-09-2024,18:12:15,B,Chicago,3,373.99,37.4,1159.37,Net Banking,Cancelled,5,Unnecessary
ORDO4ZE8EYG,CUSTTHY1UJRI,PRODBI9YXAZY,Tablet,Toys,04-01-2024,02:05:20,C,Houston,5,30.67,3.07,156.42,Debit Card,Pending,1,Unnecessary
ORDIE3Z15H1,CUSTFJ2Z68TP,PROD5NADJSUD,Jeans,Electronics,04-08-2024,16:59:52,A,Chicago,7,299.3,29.93,2125.03,Debit Card,Cancelled,4,Unnecessary
ORDJNPPGLIE,CUSTS85UJUQ8,PRODDVP4YIUA,Board Game,Electronics,13-12-2023,06:04:48,C,Los Angeles,8,85.46,8.55,692.23,Net Banking,Pending,4,Unnecessary
ORD28AYE6LG,CUSTOOG5NSES,PROD1N4P9PO9,Smartwatch,Toys,18-12-2023,15:23:38,A,Chicago,8,52.59,5.26,425.98,Net Banking,Shipped,4,Unnecessary
ORDCI20G53U,CUSTYDDA803X,PROD2TWHEYML,Chair,Clothing,05-07-2024,08:48:36,C,New York,7,431.9,43.19,3066.49,Credit Card,Shipped,1,Unnecessary
ORDNH3DHX8R,CUST04JMV0QV,PROD8D49HEMI,Laptop,Clothing,26-08-2024,04:28:38,C,Phoenix,7,445.72,44.57,3164.61,PayPal,Shipped,4,Unnecessary
ORDZOYSE46P,CUST3E482VZB,PRODVVJ8JGXX,Jeans,Home,03-05-2024,18:49:53,B,Chicago,7,218.4,21.84,1550.64,Net Banking,Cancelled,0,Unnecessary
ORDVXSKSNY9,CUST2SW6Z2SL,PRODOBI82HXX,Non-Fiction Book,Clothing,07-04-2024,18:58:20,A,New York,1,204.02,20.4,224.42,PayPal,Delivered,0,Unnecessary
ORDEFFXV6WX,CUSTIHKR62WM,PRODHLSPLD8Q,Fiction Book,Clothing,13-11-2023,07:57:33,C,Houston,10,476.29,47.63,4810.53,Debit Card,Shipped,2,Unnecessary
ORDJ7KY5V08,CUSTRR0BNYNV,PROD9LPDB9TR,Magazine,Electronics,17-09-2024,10:29:11,B,Phoenix,8,179.14,17.91,1451.03,Net Banking,Cancelled,0,Unnecessary
ORDL6VSVNBB,CUSTP0FXYSGZ,PRODK8553GZ6,Jacket,Clothing,08-02-2024,14:53:08,C,Phoenix,9,425.26,42.53,3869.87,PayPal,Delivered,4,Unnecessary
ORD8PLDDSF0,CUSTNNSSP9HV,PROD40JHGRYY,T-Shirt,Home,07-12-2023,19:23:13,B,Los Angeles,2,363.32,36.33,762.97,Debit Card,Cancelled,1,Unnecessary
ORDQEYKNZCX,CUSTSMX5LW12,PRODJA15ANQE,Dining Table,Home,17-07-2024,18:47:25,B,Los Angeles,4,280.75,28.08,1151.08,Debit Card,Shipped,2,Unnecessary
ORD71X3XLLR,CUSTDR3NQZNV,PRODRTMEH37D,RC Car,Books,28-10-2024,06:41:29,A,Houston,2,236.91,23.69,497.51,Debit Card,Shipped,5,Unnecessary
ORDYAYCLC0Z,CUSTI5359YMI,PRODRO9T9RMC,Lamp,Clothing,30-01-2024,02:44:39,A,Phoenix,10,316.12,31.61,3192.81,Credit Card,Delivered,2,Unnecessary
ORDDXKJZXEH,CUST32IEBH8C,PRODV80IM6DC,Dining Table,Books,05-07-2024,00:11:37,C,Phoenix,7,427.26,42.73,3033.55,Credit Card,Shipped,4,Unnecessary
ORD8MVQRU1O,CUSTNZP8HXO4,PRODHA1MTFUQ,RC Car,Electronics,27-06-2024,04:06:04,C,New York,5,389.01,38.9,1983.95,Net Banking,Shipped,1,Unnecessary
ORDH0GN3R6F,CUST5SQIWECZ,PRODYLCAXA2X,Puzzle,Home,29-12-2023,03:05:46,A,New York,10,203.52,20.35,2055.55,Credit Card,Cancelled,4,Unnecessary
ORD0M87VX8C,CUST86DEZCEL,PRODEW7QBD11,Magazine,Toys,19-09-2024,20:11:48,C,New York,10,56.84,5.68,574.08,Debit Card,Cancelled,0,Unnecessary
ORDVKCWJCQC,CUSTVD4R56BK,PRODEX8Y93VJ,Magazine,Home,03-10-2024,00:58:04,A,Phoenix,5,145.83,14.58,743.73,Net Banking,Delivered,3,Unnecessary
ORDFE1ATWQ6,CUSTLII2MBQL,PRODOHSI9SLX,Smartphone,Books,06-05-2024,19:11:04,C,Chicago,2,89.93,8.99,188.85,Debit Card,Cancelled,5,Unnecessary
ORDFZ3Q70LI,CUSTZTE2Z7LE,PRODVZZO6IFW,Comic Book,Toys,11-02-2024,03:39:03,C,Chicago,2,375.11,37.51,787.73,Debit Card,Shipped,2,Unnecessary
ORDKY6FW4BR,CUST72ZM022M,PRODIO5AQA1G,Action Figure,Home,19-04-2024,03:29:19,A,Los Angeles,7,15.16,1.52,107.64,Debit Card,Cancelled,4,Unnecessary
ORDL7RRJ30D,CUSTJZ21TROU,PRODS2Q8J9BK,Lamp,Home,08-05-2024,07:24:39,C,Houston,8,337.13,33.71,2730.75,Net Banking,Cancelled,4,Unnecessary
ORDHW7KVFHM,CUSTWNGDBQ0D,PRODLAWC58S2,Headphones,Clothing,21-01-2024,03:51:51,A,Los Angeles,6,76.35,7.63,465.73,Net Banking,Cancelled,5,Unnecessary
ORDNFOGB89K,CUSTGC8OX3MS,PRODI8IF8WTI,Lamp,Books,21-07-2024,04:32:01,B,Houston,4,153.21,15.32,628.16,Net Banking,Pending,3,Unnecessary
ORDC7RQTDRA,CUSTEEJV17XO,PRODX1UB6L60,Smartphone,Toys,24-01-2024,06:41:15,C,Chicago,4,236.54,23.65,969.81,PayPal,Shipped,1,Unnecessary
ORDRLP2ONV0,CUST6W7S4JCH,PRODQ9EEHS6L,Headphones,Books,10-04-2024,10:48:21,A,Phoenix,9,328.98,32.9,2993.72,Net Banking,Pending,0,Unnecessary
ORDMM1JLK6P,CUSTZXMDS60T,PRODVCMRKLUD,Sneakers,Clothing,23-04-2024,23:23:26,A,New York,1,262.26,26.23,288.49,Net Banking,Delivered,0,Unnecessary
ORDWOTCQY6V,CUSTOZ3TAISL,PROD1RGLTUXO,E-Book,Electronics,02-09-2024,17:28:22,B,New York,6,143.09,14.31,872.85,Debit Card,Shipped,0,Unnecessary
ORDO7ZU9CYJ,CUST3I0C3NXX,PRODWXO9ILPW,Laptop,Toys,22-03-2024,05:07:08,C,Los Angeles,7,274.22,27.42,1946.96,Credit Card,Shipped,5,Unnecessary
ORDS4GG1OQK,CUSTQEFBH4Z5,PRODGDLNPFGK,Boots,Toys,04-08-2024,16:17:09,C,Los Angeles,1,258.62,25.86,284.48,Debit Card,Shipped,1,Unnecessary
ORD46NBEIGN,CUST991NGS2Z,PROD24VKDE3W,Tablet,Books,12-02-2024,06:37:10,B,Houston,6,405.03,40.5,2470.68,Debit Card,Cancelled,0,Unnecessary
ORDTU8RXESC,CUSTX8RJTBRN,PRODXHOIIUL9,Dining Table,Toys,17-02-2024,17:37:22,B,Chicago,4,114.97,11.5,471.38,Debit Card,Delivered,4,Unnecessary
ORDYU6MRBBP,CUST6SEWOZFC,PRODIOI8JUEN,E-Book,Books,22-03-2024,21:42:18,B,Chicago,8,52.35,5.24,424.04,Debit Card,Cancelled,1,Unnecessary
ORDSECNBETU,CUSTL1JPXEEM,PRODM4HWGUMO,Sofa,Home,10-05-2024,23:48:11,B,Chicago,9,315.56,31.56,2871.6,Net Banking,Cancelled,5,Unnecessary
ORDBG4J9P80,CUSTUNO9TSZQ,PROD23DMKFQM,Smartphone,Electronics,18-10-2024,17:56:41,A,New York,5,164.97,16.5,841.35,PayPal,Cancelled,2,Unnecessary
ORDJK413BOG,CUSTMAHIB03D,PRODGJCHRGY5,Action Figure,Clothing,02-05-2024,13:04:42,C,New York,4,341.41,34.14,1399.78,Debit Card,Shipped,4,Unnecessary
ORDMXJBLCKS,CUSTIFN7FVMR,PROD8KWEQGJC,Comic Book,Clothing,29-01-2024,02:41:34,A,New York,2,491.44,49.14,1032.02,PayPal,Shipped,3,Unnecessary
ORDZF12WS97,CUST8DLFSBDF,PROD6QASWTVA,E-Book,Books,26-10-2024,02:03:41,C,Los Angeles,4,275.64,27.56,1130.12,Debit Card,Delivered,2,Unnecessary
ORDOWCHCHRF,CUSTGX5Q6BWG,PRODWQ925XWI,Comic Book,Toys,14-10-2024,08:13:35,C,Chicago,8,163.4,16.34,1323.54,Credit Card,Delivered,5,Unnecessary
ORD39AD046L,CUSTI1ATBQWG,PRODPIHC0RS1,E-Book,Books,09-08-2024,22:56:35,B,New York,6,340,34,2074,Credit Card,Delivered,3,Unnecessary
ORDY8HVJUQG,CUST5C9HS157,PRODFGT0MUPX,Sofa,Home,27-03-2024,01:01:59,C,New York,9,15.7,1.57,142.87,PayPal,Cancelled,5,Unnecessary
ORDBHI0XAU3,CUSTWN7RRSAE,PROD536CRLXU,Headphones,Clothing,19-02-2024,04:35:24,B,Phoenix,8,213.52,21.35,1729.51,PayPal,Pending,4,Unnecessary
ORD2Y6ZBLCW,CUSTL9GFD0VH,PRODK63IFTPK,Jacket,Electronics,12-05-2024,22:18:01,B,Chicago,8,57.06,5.71,462.19,Debit Card,Pending,0,Unnecessary
ORDBHH4MFUD,CUST25LO7E1U,PROD67F50IYJ,E-Book,Toys,17-08-2024,13:07:41,C,Chicago,8,293.52,29.35,2377.51,PayPal,Delivered,3,Unnecessary
ORDSRELNUX4,CUST1REXJUEY,PROD7YYVO789,Action Figure,Clothing,10-05-2024,04:21:22,C,New York,2,87.68,8.77,184.13,Credit Card,Pending,5,Unnecessary
ORDW0Q22EOS,CUSTDEI6260Q,PROD3Y8LQF2N,Non-Fiction Book,Clothing,08-11-2023,10:25:25,A,New York,1,453.68,45.37,499.05,Credit Card,Pending,5,Unnecessary
ORDSAIHL5SU,CUSTORSH8TB5,PROD3IEJQZNC,Magazine,Clothing,09-09-2024,03:57:57,C,Los Angeles,1,153.76,15.38,169.14,Credit Card,Shipped,2,Unnecessary
ORDX2NJNB3K,CUSTZ8CBIVKC,PROD6C0785GP,Sneakers,Books,26-10-2024,03:54:02,B,Chicago,7,233.5,23.35,1657.85,Credit Card,Pending,3,Unnecessary
ORDH0YI9LSJ,CUSTADQESR1N,PROD5E9GGIPC,Tablet,Toys,16-01-2024,07:50:31,B,Phoenix,10,174.12,17.41,1758.61,Debit Card,Shipped,0,Unnecessary
ORD12TY9Q8U,CUSTXR0ZTARC,PRODIJ4AR4RL,Dining Table,Toys,22-04-2024,19:46:46,C,Houston,9,407.25,40.73,3705.98,PayPal,Shipped,2,Unnecessary
ORDB1KHUTL9,CUSTHXPP5Z1M,PROD2IBREV5S,Dining Table,Clothing,13-03-2024,08:51:39,C,Houston,8,311,31.1,2519.1,Credit Card,Delivered,5,Unnecessary
ORD3RD5HTTT,CUSTAM2WSTLJ,PROD2HGCU4CP,Sneakers,Electronics,24-03-2024,07:47:24,C,Los Angeles,6,456.55,45.66,2784.96,Debit Card,Shipped,5,Unnecessary
ORDQXB0AEMW,CUSTZ4S9HBEV,PRODJ3YNTV0A,Curtains,Books,07-08-2024,04:13:43,C,Chicago,2,410.5,41.05,862.05,PayPal,Shipped,5,Unnecessary
ORD7P34W10U,CUST4Z004T6G,PRODW4OQ0PIO,Board Game,Toys,15-07-2024,19:15:45,B,Phoenix,1,338.62,33.86,372.48,Debit Card,Cancelled,4,Unnecessary
ORDF0S266N4,CUSTIWZB821W,PROD821MS6AA,Smartwatch,Clothing,05-01-2024,14:33:45,C,Phoenix,1,54.37,5.44,59.81,Credit Card,Cancelled,1,Unnecessary
ORDPVUQMY20,CUSTU8CKW91W,PRODPKM28YUP,Magazine,Home,07-10-2024,10:07:40,C,Phoenix,3,145.5,14.55,451.05,Net Banking,Cancelled,5,Unnecessary
ORD1AQ2SPZ8,CUSTGC045G2Y,PRODUDHWIHGG,Magazine,Books,21-03-2024,11:42:08,B,Los Angeles,9,271.31,27.13,2468.92,Credit Card,Shipped,3,Unnecessary
ORDPGPTPV17,CUSTX3C3CROI,PRODOH7FRSQZ,Puzzle,Toys,04-12-2023,12:14:39,A,Chicago,4,360.38,36.04,1477.56,Debit Card,Cancelled,0,Unnecessary
ORDHXV70P8U,CUST83WVZ4QV,PRODWBQBUX8R,Boots,Books,06-09-2024,16:45:18,A,Los Angeles,2,17.94,1.79,37.67,Debit Card,Delivered,3,Unnecessary
ORDLU0JADQB,CUST6ZYJ2B50,PRODNRLY8Q4K,Curtains,Electronics,03-10-2024,13:13:05,B,New York,3,321.28,32.13,995.97,Credit Card,Shipped,0,Unnecessary
ORDWMCW3WOX,CUSTAR2CBOF0,PROD7AMFWJRQ,Puzzle,Electronics,21-01-2024,22:50:49,A,Phoenix,1,229.98,23,252.98,PayPal,Pending,0,Unnecessary
ORDE31LYADX,CUSTA2OG5BIS,PRODB9ROFGRZ,Laptop,Books,17-09-2024,14:06:14,A,Chicago,5,56.13,5.61,286.26,Debit Card,Cancelled,4,Unnecessary
ORDE28Z1MGB,CUSTJT3OEQM0,PROD2V44TNP6,Action Figure,Clothing,09-04-2024,18:41:34,B,Los Angeles,10,222.29,22.23,2245.13,Net Banking,Shipped,2,Unnecessary
ORDCZIZ6LFR,CUST44LPH3GJ,PROD5O08G8A5,Non-Fiction Book,Home,19-04-2024,20:13:27,C,New York,3,180.3,18.03,558.93,Credit Card,Pending,5,Unnecessary
ORDV7NEPW2A,CUSTQ6KP4AX7,PRODRB4JDHFP,Chair,Toys,20-04-2024,02:29:31,A,Los Angeles,7,345.96,34.6,2456.32,Net Banking,Delivered,2,Unnecessary
ORDV06TT90W,CUSTLGE8V7PU,PRODK1PIS0R6,Curtains,Electronics,17-04-2024,11:38:48,A,Los Angeles,7,345.43,34.54,2452.55,Debit Card,Cancelled,3,Unnecessary
ORD51GHA2EM,CUSTNEU5E9EV,PROD5D45QU1N,Doll,Toys,28-07-2024,07:52:23,C,New York,6,291.88,29.19,1780.47,Credit Card,Shipped,4,Unnecessary
ORDNPMR1KJU,CUSTVIFO3Z0U,PROD0WF60J6D,Laptop,Electronics,03-08-2024,12:25:25,B,Los Angeles,5,358.99,35.9,1830.85,Credit Card,Pending,5,Unnecessary
ORD9OVAWWY5,CUSTRYJCOZH3,PROD8EUKYZXA,Non-Fiction Book,Clothing,03-12-2023,02:18:21,B,Los Angeles,2,165.9,16.59,348.39,Net Banking,Pending,5,Unnecessary
ORDBUFZ7PY6,CUST07ETANWN,PROD4GBJKQNH,Sneakers,Home,27-03-2024,12:21:52,B,Phoenix,2,194.37,19.44,408.18,Net Banking,Delivered,3,Unnecessary
ORD5PN4AE5O,CUST7EXL7KLQ,PRODCW130KC2,Board Game,Home,27-01-2024,01:02:58,C,Los Angeles,4,149.57,14.96,613.24,Credit Card,Shipped,4,Unnecessary
ORDH86YSUYF,CUSTDMUB708B,PRODNUHHLLG8,E-Book,Electronics,05-01-2024,14:42:14,A,Los Angeles,3,297.18,29.72,921.26,Credit Card,Delivered,4,Unnecessary
ORDZO1PV36L,CUST86T746IE,PRODFRXOD5ZQ,Jacket,Electronics,04-10-2024,05:54:56,A,Phoenix,9,181.86,18.19,1654.93,PayPal,Shipped,2,Unnecessary
ORDV6QD5PQC,CUSTW0PIWALJ,PRODJS6TLFUL,Puzzle,Electronics,07-11-2023,18:49:28,A,Los Angeles,8,278.21,27.82,2253.5,Net Banking,Cancelled,2,Unnecessary
ORDAL0EVIDD,CUST91SBWSQB,PRODJE7RDY8G,Puzzle,Home,01-01-2024,01:43:39,C,Phoenix,3,377.65,37.77,1170.72,Credit Card,Cancelled,0,Unnecessary
ORDADM4J3YQ,CUSTR06PFE85,PRODB2P10UQ1,T-Shirt,Electronics,10-12-2023,05:04:49,B,Houston,2,448.83,44.88,942.54,Net Banking,Cancelled,5,Unnecessary
ORDTD1BH3OR,CUSTQZBNLP3P,PRODXGG9TKA7,E-Book,Home,01-06-2024,08:31:42,B,Houston,2,415.05,41.51,871.61,Net Banking,Cancelled,4,Unnecessary
ORDOSQKZYY1,CUST7M69XPVO,PRODS2L7AZ42,Non-Fiction Book,Home,07-11-2023,02:09:37,B,Houston,1,226.63,22.66,249.29,PayPal,Shipped,2,Unnecessary
ORD6IEJHPO0,CUST135ZILIC,PRODKO0XUDV3,Action Figure,Electronics,31-03-2024,01:13:30,C,Los Angeles,6,358.06,35.81,2184.17,Credit Card,Delivered,5,Unnecessary
ORD390LC1YD,CUSTFYHKML6A,PRODYX1F0G0S,Tablet,Clothing,02-09-2024,20:25:54,B,Chicago,1,28.6,2.86,31.46,Debit Card,Pending,2,Unnecessary
ORDMU89LQ00,CUSTUV3ALQPC,PRODOU2MMZY2,RC Car,Home,22-02-2024,20:27:35,B,Phoenix,5,460.93,46.09,2350.74,PayPal,Shipped,2,Unnecessary
ORDBWX9D1QM,CUSTTQ7YG493,PROD2R7U0A9M,RC Car,Toys,05-12-2023,22:43:03,A,New York,2,136.69,13.67,287.05,PayPal,Pending,3,Unnecessary
ORDKHT9YXMC,CUSTOKU042CX,PROD6T37CZVC,Lamp,Toys,01-09-2024,16:55:26,C,Phoenix,4,137.7,13.77,564.57,Credit Card,Delivered,4,Unnecessary
ORDTE1L5B3V,CUSTNZ1TKWKS,PRODMHZR2QTY,Jacket,Toys,27-03-2024,20:01:06,A,Houston,6,279.48,27.95,1704.83,Credit Card,Cancelled,5,Unnecessary
ORDQCRKFQ7Q,CUSTOOXATZCZ,PROD8JE0HHQQ,T-Shirt,Books,19-02-2024,02:19:29,B,Chicago,6,466.73,46.67,2847.05,Credit Card,Cancelled,3,Unnecessary
ORD0YGYJE7Q,CUST8A9X7XEN,PRODZ127OYK1,Chair,Electronics,10-02-2024,08:29:06,A,Houston,1,173.26,17.33,190.59,Debit Card,Shipped,3,Unnecessary
ORD5UA5HTU9,CUSTE6JZ86D2,PRODUXMU3AVR,Sneakers,Books,09-12-2023,05:50:32,C,Phoenix,7,254.93,25.49,1810,Credit Card,Pending,4,Unnecessary
ORDE63HT304,CUSTEY3TJ7AX,PRODWGR2079C,Tablet,Electronics,17-10-2024,13:31:16,A,Houston,5,270.62,27.06,1380.16,Debit Card,Cancelled,2,Unnecessary
ORDNDY4HYBC,CUSTQEO2L2L5,PRODQ11HP7YP,E-Book,Clothing,12-07-2024,11:53:40,C,Los Angeles,4,21.9,2.19,89.79,Credit Card,Delivered,1,Unnecessary
